"710","Gander Mountain - York","1880 Loucks Road","York","PA","USA","17404","717-767-2002","NULL","NULL","NULL","-1","No"
"711","Gander Mountain - Peoria","5114 Holiday Drive","Peoria","IL","USA","61615","309-692-4110","NULL","NULL","NULL","-1","No"
"712","Gander Mountain - Rockford","3068 McFarland Road","Rockford","IL","USA","61114","815-637-9600","NULL","NULL","NULL","-1","No"
"713","Gander Mountain - Ft Wayne","6043 Lima Road","Ft. Wayne","IN","USA","46818","260-416-0943","NULL","NULL","NULL","-1","No"
"714","Gander Mountain - Merrillville","1630 Southlake Mall","Merrillville","IN","USA","46410","219-793-1700","NULL","NULL","NULL","-1","No"
"715","Gander Mountain - Cedar Rapids","2140 Edgewood Road SW","Cedar Rapids","IA","USA","52404 2342","319-654-8700","NULL","NULL","NULL","-1","No"
"716","Gander Mountain - Davenport","3940 Elmore Avenue","Davenport","IA","USA","52807","563-344-8880","NULL","NULL","NULL","-1","No"
"717","Bass Pro Shops Outdoor World - Lawrenceville","5900 Sugarloaf Parkway","Lawrenceville","GA","USA","30043","678-847-5500","NULL","jjrogers@basspro.com","NULL","-1","No"
"719","Bass Pro Shops Outdoor World - Hanover","7000 Arundel Mills Circle","Hanover","MD","USA","21076","410-689-2500","NULL","NULL","NULL","-1","No"
"720","Bass Pro Shops Outdoor World - Cincinnati","300 Forest Fair Drive","Cincinnati","OH","USA","45240","513-826-5200","NULL","cdholland@basspro.com","NULL","-1","No"
"721","Bass Pro Shops Outdoor World - Concord","8181 Concord Mills Blvd","Concord","NC","USA","28027","704-979-2200","NULL","NULL","NULL","-1","No"
"722","Bass Pro Shops Outdoor World - Dania Beach","200 Gulf Stream Way","Dania Beach","FL","USA","33004","954-929-7710","NULL","sferrara@basspro.com","NULL","-1","No"
"723","Bass Pro Shops Outdoor World - Grapevine","2501 Bass Pro Drive","Grapevine","TX","USA","76051","972-724-2018","NULL","jsmclaughlin@basspro.com","NULL","-1","No"
"724","Bass Pro Shops Outdoor World - Gurnee","6112 W Grand Avenue","Gurnee","IL","USA","60031","847-856-1229","NULL","javanhuis@basspro.com","NULL","-1","No"
"725","World Wide Sportsman","81576 Overseas Hwy","Islamorada","FL","USA","33036","305-664-3102","","dberry@basspro.com","","1","No"
"726","Bass Pro Shops Outdoor World - Katy","5000 Katy Mills Circle, Suite 415","Katy","TX","USA","77494","281-644-2200","NULL","arhodes@basspro.com","NULL","-1","No"
"727","Bass Pro Shops Outdoor World - Memphis","6140 Macon Rd","Memphis","TN","USA","38134","901-213-5800","NULL","NULL","NULL","-1","No"
"728","Bass Pro Shops Outdoor World - Nashville","323 Opty Mills Dr","Nashville","TN","USA","37214","615-514-5200","NULL","NULL","NULL","-1","No"
"729","Bass Pro Shops Outdoor World - Orlando","5156 International Dr","Orlando","FL","USA","32819","407-563-5200","NULL","NULL","NULL","-1","No"
"730","Bass Pro Shops Outdoor World - Springfield","1935 S CAmpbell","Springfield","MO","USA","65807","417-887-7334","NULL","NULL","NULL","-1","No"
"731","Bass Pro Shops Sportsman's Warehouse","1365 South 5th St","St Charles","MO","USA","63301","636-688-2500","NULL","NULL","NULL","-1","No"
"734","Gone Fishin Marine","1880 N. Lincoln Street","Dixon","CA","USA","95620","707-678-1600","707-678-6500","NULL","NULL","-1","No"
"735","Eb's Sail and Sports","1640 Saskatchewan Ave","Saskatoon","SK","Canada","S7K 1P6","306-652-0385","306-652-2433","NULL","NULL","-1","No"
"737","Chico Sportsman's Den","465 E 20th St, Suite #50","Chico","CA","USA","NULL","530-891-5238","NULL","NULL","NULL","-1","No"
"738","Valley Rod & Gun","2704 Clovis Ave","Clovis","CA","USA","93612","559-292-3474","NULL","NULL","NULL","-1","No"
"739","Jig Stop Tackle","34186 Coast Highway","Dana Point","CA","USA","92629","949-496-3555","NULL","NULL","NULL","-1","No"
"741","Fisherman's Warehouse - Fresno","4320 W Shaw Ave","Fresno","CA","USA","93722","559-225-1838","NULL","NULL","NULL","-1","No"
"742","Fisherman's Warehouse - Manteca","2201 East Yosemite","Manteca","CA","USA","95336","209-239-2248","NULL","NULL","NULL","-1","No"
"743","Wild Sports","9396 Greenback Lane","Orangevale","CA","USA","95662","916-989-5375","","","","1","No"
"744","Davis Boats","2601 Germaine Way","Paso Robles","CA","USA","93446","805-227-1170","NULL","NULL","NULL","-1","No"
"746","West Marine, Redding","2607 Bechelli Lane","Redding","CA","USA","NULL","530-226-1400","NULL","NULL","NULL","-1","No"
"747","Outdoor Pro Shop","412 Houser St.","Cotati","CA","USA","94931","707-588-8033","","","","1","No"
"748","Fisherman's Warehouse - Sacramento","9035 Folsom Blvd","Sacramento","CA","USA","95826","916-362-1200","NULL","NULL","NULL","-1","No"
"749","Hi's Tackle Box","3141 Clement St","San Francisco","CA","USA","94121 1615","650-588-1200","","","","1","No"
"750","Fisherman's Warehouse - San Jose","1140 S De Anza Blvd","San Jose","CA","USA","95129","408-873-0113","NULL","NULL","NULL","-1","No"
"751","Mel Cotton's","1266 W San Carlos","San Jose","CA","USA","95126","408-287-5994","NULL","NULL","NULL","-1","No"
"753","Bayside Marine","333-B Lake Ave","Santa Cruz","CA","USA","95062 4678","831-475-2173","NULL","NULL","NULL","-1","No"
"754","Outdoor Sportsman","4969 N West Lane","Stockton","CA","USA","95210","209-957-4867","NULL","NULL","NULL","-1","No"
"755","West Marine, Stockton","1810 Field Ave","Stockton","CA","USA","NULL","209-464-2922","NULL","NULL","NULL","-1","No"
"756","Powell River Outdoors","4592 Marine Ave.","Powell River","BC","Canada","V8A 2K7","604-485-2555","604-485-2574","NULL","NULL","-1","No"
"758","West Marine, Bellevue","13211 Northup Way","Bellevue","WA","USA","NULL","206-641-4065","NULL","NULL","NULL","-1","No"
"766","Sportco","4602-20th St East","Fife","WA","USA","","253-922-2222","","","","1","Yes"
"776","Big R Stores - Klamath Falls","6225 So 6th St","Klamath Falls","OR","USA","NULL","541-882-5548","NULL","NULL","NULL","-1","No"
"777","Englund Marine & Industrial - Newport","880 SE Bay Blvd","Newport","OR","USA","NULL","541-265-9275","NULL","NULL","NULL","-1","No"
"778","Fisherman's Marine Supply - Oregon City","1900 SE McLoughlin #60","Oregon City","OR","USA","97045","503-557-3313","NULL","NULL","NULL","-1","No"
"779","Fisherman's Marine Supply - Portland","1120 N Hayden Meadows Dr, Suite A","Portland","OR","USA","97217","503-283-0044","NULL","NULL","NULL","-1","No"
"781","Big R Stores - Redmond","3141 SO Highway 97","Redmond","OR","USA","NULL","541-548-4095","NULL","NULL","NULL","-1","No"
"783","Longs Drug-Reno","900 East Plumb Lane","Reno","NV","USA","89502","775-825-6154","NULL","NULL","NULL","-1","No"
"784","Mark, Fore & Strike","490 Kietzke Lane","Reno","NV","USA","NULL","775-322-9559","NULL","NULL","NULL","-1","No"
"786","Longs Drug-East Prater Way","590 East Prater Way","Sparks","NV","USA","89431","775-359-8705","","","","1","No"
"787","Longs Drug-Sparks","2300 Oddie Blvd","Sparks","NV","USA","89431","775-331-4405","NULL","NULL","NULL","-1","No"
"790","Bob's Intermountain Marine","2400 Garrett Way","Pocatello","ID","USA","83202","208-232-6290","NULL","NULL","NULL","-1","No"
"791","Roger's Marine","1175 West 500 N","Centerville","UT","USA","NULL","801-292-6244","NULL","NULL","NULL","-1","No"
"793","Sportsman's Warehouse - Midvale","7035 S 185 West","Midvale","UT","USA","","801-567-1000","","","","1","No"
"794","Smith & Edwards","3936 North Highway 126","Ogden","UT","USA","NULL","801-731-1120","NULL","NULL","NULL","-1","No"
"795","Hydroswift Boats","3383 W 12600 South","Riverton","UT","USA","NULL","801-254-1535","NULL","NULL","NULL","-1","No"
"797","Bevan's Marine","4615 W 3500 S","Salt Lake City","UT","USA","NULL","801-969-5300","NULL","NULL","NULL","-1","No"
"799","Marine Products Pro Shop","949 W 1700 South","Salt Lake City","UT","USA","NULL","801-973-4017","NULL","NULL","NULL","-1","No"
"801","Crowley Marine","1426 Ulster St","Denver","CO","USA","NULL","303-355-5555","NULL","NULL","NULL","-1","No"
"802","High Country Bass'n Shop","1126 S Sheridan Blvd","Denver","CO","USA","","303-934-4156","","","","1","No"
"803","St Vrain Angler","418 Main St","Longmont","CO","USA","NULL","303-651-6061","NULL","NULL","NULL","-1","No"
"805","One Way Marine","3186 Hwy 12 East","Helena","MT","USA","59601","406-443-7373","NULL","NULL","NULL","-1","No"
"806","Malta Marine","Hwy 2 West, PO Box 507","Malta","MT","USA","59538","406-654-1442","NULL","NULL","NULL","-1","No"
"809","Charlie's Sporting Goods","8908 Menaul NE","Albuquerque","NM","USA","NULL","505-275-3006","NULL","NULL","NULL","-1","No"
"812","Marine General Supply","1501 London Rd","Duluth","MN","USA","NULL","218-724-8833","NULL","NULL","NULL","-1","No"
"813","Buck's Hardware","1st Ave West & 1st St","Grand Marais","MN","USA","NULL","218-387-2280","NULL","NULL","NULL","-1","No"
"1510","Sportsman's Warehouse - Silverdale","9577 Ridgetop Boulevard Northwest","Silverdale","WA","USA","98383","360-307-6900","","","","1","No"
"816","Dick's Sporting Goods - Minnetonka","11260 Wayzata Blvd","Minnetonka","MN","USA","55305","612-525-0200","","","http://stores.dickssportinggoods.com/mn/minnetonka/409/","1","No"
"817","Scheels All Sports","505 Center Ave","Moorhead","MN","USA","NULL","218-233-2751","NULL","NULL","NULL","-1","No"
"818","Dick's Sporting Goods - Woodbury","8292 Tamarack Vlg","Woodbury","MN","USA","55125","612-731-0200","","","","1","No"
"819","Dakota Tackle","2001 Bismarck Expressway","Bismarck","ND","USA","NULL","701-222-3092","NULL","NULL","NULL","-1","No"
"820","Kirkwood Scheels","802 Kirkwood Mall","Bismarck","ND","USA","NULL","701-255-7255","NULL","NULL","NULL","-1","No"
"821","Fargo South Scheels","3202 - 13th Avenue South","Fargo","ND","USA","NULL","701-298-2918","NULL","NULL","NULL","-1","No"
"822","Sportsman Sales & Service","4055E Hwy 12","Aberdeen","SD","USA","NULL","605-225-1395","NULL","NULL","NULL","-1","No"
"827","Custom Marine Fabrication","2401 Highway 70 East","New Bern","NC","USA","NULL","252-638-5422","NULL","NULL","NULL","-1","No"
"828","Go With The Flow Sports","4 Elizabeth Way","Roswell","GA","USA","NULL","770-992-3200","NULL","NULL","NULL","-1","No"
"829","Osprey Bay Outdoors","160 N Belcher Rd","Clearwater","FL","USA","33765","727-524-9670","NULL","NULL","NULL","-1","No"
"830","Half Hitch Tackle","621 E Hwy 98","Destin","FL","USA","NULL","850-837-3121","NULL","NULL","NULL","-1","No"
"831","Boat / US Marine CTR","5951 University Ave West","Jacksonville","FL","USA","","904-642-6505","","","","1","No"
"832","Half Hitch Tackle","2206 Thomas Dr","Panama City","FL","USA","32408","850-234-2621","","","","1","Yes"
"834","Fisherman's Center","56 E Blue Heron Pl","Riviera Beach","FL","USA","33404","561-844-5150","NULL","NULL","NULL","-1","No"
"835","Dolphin Dive Center/Economy Tackle","6018 S Tamiami Trail","Sarasota","FL","USA","34231","941-922-9671","NULL","NULL","NULL","-1","No"
"836","Minnows & Monsters","3811 Manhattan Ave","Tampa","FL","USA","33611","813-835-1512","NULL","NULL","NULL","-1","No"
"837","Austin Canoe & Kayak - Austin","9705 Burnet Road, #102","Austin","TX","USA","78758","512-719-4386","","","","1","No"
"839","Scheel's Sports","4301 W Wisconsin","Appleton","WI","USA","NULL","920-830-2977","NULL","NULL","NULL","-1","No"
"841","R & R Sporting Goods","3115 E Layton Ave","Cudahy","WI","USA","53110","414-481-6888","NULL","NULL","NULL","-1","No"
"842","Scheels All Sports","4710 Golf Road","Eau Claire","WI","USA","NULL","715-833-1886","NULL","NULL","NULL","-1","No"
"844","M - W Marine","11901 W Janesville Road","Hales Corners","WI","USA","","414-425-2790","","","","1","No"
"846","Dorn Hardware","1151 N Shermon Ave","Madison","WI","USA","53704","608-274-2511","NULL","NULL","NULL","-1","No"
"847","Rollie & Helens Musky Shop","7542 Hiway 51 South","Minocqua","WI","USA","54548","715-356-6011","NULL","NULL","NULL","-1","No"
"849","Adventure Outfitters","RR#3, County Rd #18","Lakefield","ON","Canada","KoL 2H0","705-652-7986","NULL","NULL","NULL","-1","No"
"851","Outdoor Allure","1813 W Bayfield St","Washburn","WI","USA","54891","715-373-0551","NULL","NULL","NULL","-1","No"
"852","Henry's Sport & Marine","3130 S Canal St","Chicago","IL","USA","60616","312-225-8538","NULL","NULL","NULL","-1","No"
"853","Ed Shirley & Sons","5804 W Dempster","Morton Grove","IL","USA","60053","708-331-5711","NULL","NULL","NULL","-1","No"
"1535","The Dockside Chandlery & Marine Inc.","447 Speers Rd #6","Oakville","ON","Canada","L6K 3S7","905-827-8879","","info@docksidechandlery.com","www.docksidechandlery.com","1","No"
"856","Dick's Sporting Goods - Columbus","4304 Easton Gateway Drive","Columbus","OH","USA","43219","614-472-4250","","","http://stores.dickssportinggoods.com/oh/columbus/1166/","1","No"
"858","Dick's Sporting Goods - Dublin","6111 Sawmill Rd","Dublin","OH","USA","43017","614-798-1111","","","http://stores.dickssportinggoods.com/oh/dublin/405/","1","No"
"859","Miller Rod & Gun","5140 Youngstown-Poland Road","Youngstown","OH","USA","NULL","330-755-3451","NULL","NULL","NULL","-1","No"
"860","FISH307.com","6 State Route 149","Lake George","NY","USA","12845","518-798-9203","","team@fish307.com","www.fish307.com","1","Yes"
"861","Screwy Louie's Sport Shop","Fair Haven Road","Fair Haven","NY","USA","","315-947-6348","","","","1","Yes"
"862","Westview Marina","4001 Harbor Road","Henderson Harbor","NY","USA","","315-938-5285","","","","1","No"
"863","Harbor Sports Center","5674 W Lake Rd","Olcott","NY","USA","NULL","716-778-5190","NULL","NULL","NULL","-1","No"
"864","Oswego Salmon Shop","357 West First Street","Oswego","NY","USA","NULL","315-342-2778","NULL","NULL","NULL","-1","No"
"866","All Seasons Sports","7676 Rome Road Route 13","Pulaski","NY","USA","NULL","315-298-6433","NULL","NULL","NULL","-1","No"
"1523","Sportsman's Warehouse - Federal Way","1405 South 348th Street","Federal Way","WA","USA","98003","253-835-4100","","","","1","No"
"869","Sodus Bay Tackle","8487 Greig St, Sodus Point","Sodus Bay","NY","USA","NULL","315-483-4891","NULL","NULL","NULL","-1","No"
"870","Captain's Cove","14339 Roosevelt HWY","Waterport","NY","USA","14571","585-682-3316","585-682-4718","info@fishcaptainscove.com","","1","No"
"871","Marine Service & Equipment","PO Box 143","Morro Bay","CA","USA","93443 0143","805-772-7337","805-772-5978","NULL","NULL","-1","No"
"872","Bucky's Sport Shop","171 Craig St","Duncan","BC","Canada","V9L 1V8","250-746-4923","250-746-4990","NULL","NULL","-1","No"
"1525","Sportsman's Warehouse - Roanoke","3550 Ferncliff Avenue Northwest","Roanoke","VA","USA","24017","540-366-9700","","","","1","No"
"1524","Sportsman's Warehouse - Carson City","1443 South Carson Street","Carson City","NV","USA","89701","775-884-2100","","","","1","No"
"875","Exeter Sports","324 South Birch","100 Mile House","BC","Canada","VOK 2E0","1-888-729-5507","NULL","NULL","NULL","-1","No"
"1542","Roy's Bait & Tackle Outfitters","7613 S.P.I.D.","Corpus Christi","TX","USA","78412","361-992-2960","","","","1","No"
"877","West Marine, Vancouver","1601 West 2nd Ave.","Vancouver","BC","Canada","V6J 1H3","604-730-4093","","","","1","No"
"878","West Marine, Sidney","2210 Beacon Ave","Sidney","BC","Canada","V8L 1X1","250-654-0045","","","","1","No"
"880","Force One","362 Old Airport Road","Yellowknife","NT","Canada","X1A 3T4","867-920-2225","867-873-5178","NULL","NULL","-1","No"
"1539","Northwest Fuels","125 George Hills Way","Prince Rupert","BC","Canada","V8J 3P6","250-624-4106","","mike.nwfuels@telus.net","","1","Yes"
"882","Little River Boatworld","P.O. Box 88","Sorrento","BC","Canada","V0E 2W0","250-675-2321","NULL","NULL","NULL","-1","No"
"883","Ward's Sporting Goods & Marine","961 North Beltline Hwy","Mobile","AL","USA","36618","251-471-1137","NULL","NULL","NULL","-1","No"
"884","Outcast Bait & Tackle","3520 Barrancas Ave","Pensacola","FL","USA","32507","850-457-1450","NULL","NULL","NULL","-1","No"
"886","Par 3 Sports","Box 99","Fraser Lake","BC","Canada","NULL","250-699-8063","NULL","NULL","NULL","-1","No"
"888","Pacific Net & Twine","141 George Hill Way","Prince Rupert","BC","Canada","","250-627-1770","","","","1","No"
"890","MK Bay Marina","Box 220","Kitimat","BC","Canada","NULL","250-632-6401","NULL","NULL","NULL","-1","No"
"891","Dons Marina","365 Beach Road","Sandspit","BC","Canada","","250-637-5432","","","","1","Yes"
"892","Arkansas Outfitters","4844 North Hills Blvd","North Little Rock","AR","USA","72116","501-771-6900","501-771-6901","NULL","NULL","-1","No"
"893","Surplus Herby's","527 MacKenzie Ave S","Williams Lake","BC","Canada","V2G 1C8","250-392-5362","250-392-5372","NULL","NULL","-1","No"
"894","Fisherman's Friend","440 east Kettleman Lane","Lodi","CA","USA","95240","209-369-0204","209-369-1293","","","1","Yes"
"895","Jerry's Live Bait & Rock Shop","1672 Center Line Rd, RR #1","Bruce Mines","ON","Canada","P0R 1C0","705-785-3868","","","","1","No"
"896","Monahan's Marine","396 Washington St, Rte 53","Weymouth","MA","USA","02188","781-335-2746","NULL","NULL","NULL","-1","No"
"900","Peter's / Tyee Marine","870 Cliffe Ave","Courtenay","BC","Canada","v9n 2j7","250-334-2942","","","","1","Yes"
"903","The Boat Doctor","Lake and Jackson Sts","Olcott","NY","USA","14126","716-778-3146","","","","1","No"
"906","Cabela's - Hamburg","100 Cabelas Dr","Hamburg","PA","USA","19526","(610) 929-7000","","","","1","No"
"908","Islands Marine Center","2793 Fisherman Bay Road","Lopez Island","WA","USA","98261","360-468-3377","NULL","NULL","NULL","-1","No"
"909","Freeland Ace Hardware","1609 E Main","Freeland","WA","USA","98249","360-331-6799","NULL","NULL","NULL","-1","No"
"910","Porttronics","1904 Piedmont Hwy","Greenville","SC","USA","29605","864-299-1432","NULL","NULL","NULL","-1","No"
"911","Reed's Sport Shop","3020 Alum Rock Ave","San Jose","CA","USA","95127","408-926-3020","NULL","NULL","NULL","-1","No"
"912","Fishing World - Hamilton","2411 Barton St East","Hamilton","ON","Canada","L8E 2X3","905-573-2288","NULL","NULL","NULL","-1","No"
"916","Pronature","2780 Nichols","St-Hyacinthe","QC","Canada","J2S 2X1","450-773-2462","","","","1","No"
"917","Kayak Fishing Stuff","3 Iron Mountain Rd","Mine Hill","NJ","USA","07803","973-659-1114","NULL","NULL","www.kayakfishingstuff.com","-1","No"
"921","Delmas Cooperative","1538 Main St","Masset","BC","Canada","V0T 1M0","250-626-3933","250-626-3279","NULL","NULL","-1","No"
"923","Wind & Water Boat Works","455 Pittsburg Rd","Butler","PA","USA","16002","724-586-2030","NULL","NULL","NULL","-1","No"
"924","Camano Marine","909 State Hwy 532","Camano Island","WA","USA","98282","360-629-4507","360-629-4508","NULL","NULL","-1","No"
"925","Pitt Meadows Marine","Unit 2, 14179 Reichenbach Rd","Pitt Meadows","BC","Canada","V3Y 1Z1","604-465-6811","NULL","NULL","NULL","-1","No"
"926","The Saltwater Edge","561 Thames St","Newport","RI","USA","02806","401-842-0062","NULL","NULL","NULL","-1","No"
"927","Narrows Marina Bait & Tackle","9001 S 10th St","Tacoma","WA","USA","98466","253-564-3474","253-564-3475","","","1","Yes"
"928","Oregon City Marine Center","18649 S Hwy 99E","Oregon City","OR","USA","97045","503-656-4276","503-656-4281","NULL","NULL","-1","No"
"929","Harri Plumbing & HEating","809 W 12th St","Juneau","AK","USA","99801","907-586-3190","NULL","NULL","NULL","-1","No"
"930","Hobbietat","1413 10th Ave","Honolulu","HI","USA","96816","808-737-9582","NULL","NULL","NULL","-1","No"
"932","Clemen's Marine","309 River Ave","Eugene","OR","USA","97404","541-688-5483","NULL","NULL","NULL","-1","No"
"933","Clemen's Marine","919 NE Marine Drive","Portland","OR","USA","97211","503-283-1712","NULL","NULL","NULL","-1","No"
"934","Clemen's Marine","19215 SE McLoughlin Blvd","Gladstone","OR","USA","97027","503-655-0160","NULL","NULL","NULL","-1","No"
"935","Florida Bay Outfitters","104050 Overseas Hwy","Key Largo","FL","USA","33037","305-451-3018","NULL","NULL","NULL","-1","No"
"957","JB'S Fishing Depot","24 Ronson Dr","Toronto","ON","Canada","M9W 1B4","416-614-7222","","","","1","No"
"962","The Powderkeg Outdoor Supply","2052 Nicola","Merrit","BC","Canada","V1K 1B8","250-378-9211","NULL","NULL","NULL","-1","No"
"963","Bill Jackson's Inc","9501 US Hwy No","Pinellas Park","FL","USA","33782","727-576-4169","NULL","NULL","NULL","-1","No"
"964","The Salty Feather","2683 St John's Bluff Rd","Jacksonville","FL","USA","32246","904-645-8998","NULL","NULL","NULL","-1","No"
"965","Canoe Country Outfitters","6493 54th Ave No","St Petersburg","FL","USA","33709","727-545-4554","NULL","NULL","NULL","-1","No"
"966","Get Outdoors - Greensboro","1515 West Lee St","Greensboro","NC","USA","27403","800-450-6819","NULL","NULL","NULL","-1","No"
"967","Get Outdoors - Wake Forest","9745 Fonville Rd","Wake Forest","NC","USA","27587","888-794-4459","NULL","NULL","NULL","-1","No"
"970","Omega Marine","4801 School Draw Ave","Yellowknife","NT","Canada","X1A 2K6","867-873-3770","NULL","NULL","NULL","-1","No"
"971","Silent Sports Outfitters","2301 Tamiami Trail","Nokomis","FL","USA","34275","941-966-5477","941-966-0928","silspt@msn.com","NULL","-1","No"
"972","Benicia Bait & Tackle","509 Claverie Way","Benicia","CA","USA","94510 3044","707-745-4921","NULL","NULL","NULL","-1","No"
"974","Strike Zone Fishing","11702 Beach Blvd","Jacksonville","FL","USA","32246","904-641-2433","NULL","NULL","NULL","-1","No"
"975","Nessmuk's Trading Post","9335 E Fowler Ave","Thonotosassa","FL","USA","33592","813-986-0997","NULL","NULL","NULL","-1","No"
"979","Outcast Sporting Gear","2021 E Wilson Lane","Meridian","ID","USA","83642","800-966-0976","NULL","NULL","NULL","-1","No"
"980","Sportsman's Warehouse - Idaho Falls","2909 SO 25th East","Idaho Falls","ID","USA","83406","208-542-1900","","","","1","No"
"981","Sportsman's Warehouse - Meridian","3797 East Fairview Ave","Meridian","ID","USA","83462","208-884-3000","","","","1","No"
"982","Sportsman's Warehouse - Twin Falls","1940 Bridgeview Blvd","Twin Falls","ID","USA","83301","208-737-9900","","","","1","No"
"983","Estero River Outfitters","20991 S Tamiami Trail","Estero","FL","USA","33928","239-992-4050","NULL","NULL","NULL","-1","No"
"1530","Sportsman's Warehouse - Missoula","2323 North Reserve Street","Missoula","MT","USA","59808","406-523-9000","","","","1","No"
"986","Xcess Marine","1870 Twin View Blvd","Redding","CA","USA","96003","800-613-8955","NULL","NULL","NULL","-1","No"
"987","Sacramento River Marine","2505 Front St","West Sacramento","CA","USA","95961","866-376-8777","NULL","NULL","NULL","-1","No"
"988","Nanaimo Marine Centre","1040 Stewart Ave","Nanaimo","BC","Canada","V9S 4C9","250-585-2566","","","","1","No"
"989","Poco Marine Ltd.","2532 Kingsway Ave.","Port Coquitlam","BC","Canada","V3C 1T6","604-464-8773","604-464-8790","sales@pocomarine.com","www.pocomarine.com","1","No"
"991","JJ's Tackle Shop","485 Deale Rd","Deale","MD","USA","20751","410-867-4515","NULL","NULL","NULL","-1","No"
"993","Maple City Marine","680 Grand Ave E","Chatham","ON","Canada","N7M 5K6","519-354-3640","NULL","NULL","NULL","-1","No"
"994","Dunn's Sporting Goods","8733 Commercial Blvd","Pevely","MO","USA","63070","636-475-4240","NULL","NULL","www.dunnshuntingandfishing.com","-1","No"
"995","Roger's Sporting Goods","320 North Highway 291","Liberty","MO","USA","64068","816-781-9026","NULL","NULL","NULL","-1","No"
"996","Adventure Guide","382 King St N","Waterloo","ON","Canada","N2J 2Z3","519-886-3121","NULL","NULL","NULL","-1","No"
"997","Ocean Outdoor Gear","www.oceanoutdoorgear.com","Mill Bay","BC","Canada","","250-733-2465","","","","1","No"
"998","Northwest Marine & Sport","2250 Commercial Ave","Pasco","WA","USA","99301","509-545-5586","NULL","NULL","NULL","-1","No"
"999","Root Beer Barrell Surf & Kayak","301-10th St South","Brigantine","NJ","USA","08203","609-266-2505","NULL","NULL","NULL","-1","No"
"1001","Proctor Marine","487 Queensway W (hwy #3 W)","Simcoe","ON","Canada","N3Y 4R5","519-426-0653","NULL","NULL","NULL","-1","No"
"1521","Sportsman's Warehouse - South Haven","130 MARATHON WAY","South Haven","MS","USA","38671-8121","662-349-5500","","","","1","No"
"1003","Angling Sport","108-317 Adelaide St S","London","ON","Canada","N5Z 3L3","519-649-7429","NULL","NULL","NULL","-1","No"
"1005","Lake Huron Rod, Gun & Marine","RR#3, Tiverton","Underwood","ON","Canada","N0G 2T0","519-368-4867","NULL","NULL","NULL","-1","No"
"1514","Sportsman's Warehouse - Puyallup","120 31st Avenue Southeast","Puyallup","WA","USA","98374","253-864-0800","","","","1","No"
"1008","Bass Pro Shops Outdoor World - Vaughan","One Bass Pro Mills Dr, Unit A1","Vaughan","ON","Canada","L4K 5W4","905-761-4000","NULL","NULL","NULL","-1","No"
"1011","B.J.Tackle","5103 Rice Lake Dr","Bewdley","ON","Canada","K0L 1E0","905-797-2632","NULL","NULL","NULL","-1","No"
"1012","U Rentals Bait & Tackle","250 Woodward Ave","Blind River","ON","Canada","P0R 1B0","705-356-2767","NULL","NULL","NULL","-1","No"
"1013","Outdoor Store","38 North Ave","Natick","MA","USA","01760","508-653-9400","NULL","NULL","NULL","-1","No"
"1014","Kittery Trading Post Rte 1","Rte 1","Kittery","ME","USA","03904","207-439-2700","NULL","NULL","NULL","-1","No"
"1015","Old Town Canoe","130 Main St","Old Town","ME","USA","04468","207-827-5513","NULL","NULL","NULL","-1","No"
"1016","Outdoor Sports Center","80 Danbury Rd","Wilton","CT","USA","06897","203-762-8797","NULL","NULL","NULL","-1","No"
"1018","AJ's Bait & Tackle","8 Maple Street","Meredith","NH","USA","03253","603-279-3152","","ajbait@metrocast.net","","1","No"
"1019","Mountain Road Trading Post","68 Mountain Road","Raymond","NH","USA","03077","603-895-3501","","","","1","No"
"1513","Sportsman's Warehouse - Kennewick","6603 West Canal Drive","Kennewick","WA","USA","99336","509-736-2200","","","","1","No"
"1021","Datillio's","794 Shelburne Road S","Burlington","VT","USA","NULL","802-862-5516","NULL","NULL","NULL","-1","No"
"1023","Thruway Sporting Goods","78 Oak St","Walden","NY","USA","12586","845-778-1400","","","www.shopthruway.com","1","No"
"1024","Rick's Tackle Box","435 Ohio St","Johnstown","PA","USA","15902","814-536-5201","","","","1","No"
"1026","Tyler's Tackle Shop","8210 Bayside Rd","Chesapeake Beach","MD","USA","20732","410-257-6610","NULL","NULL","NULL","-1","No"
"1027","West Shore Marine","70 North Main St","East Hampton","CT","USA","06424","860-267-1764","NULL","NULL","NULL","-1","No"
"1028","Fore River Fishing Tackle","708 Washington St","Quincy","MA","USA","02169","617-770-1397","NULL","NULL","NULL","-1","No"
"1031","Seatasea Watersports","6545 4th St SW","Cedar Rapids","IA","USA","52404","319-365-6066","NULL","NULL","NULL","-1","No"
"1032","The Fishin Hole","1522 Regent Ave W","Winnipeg","MB","Canada","R2C 3B4","204-586-8021","NULL","NULL","NULL","-1","No"
"1034","Camp, Cabin & Home","402 W. 22nd St. N.","Lewiston","ID","USA","83501","208-750-1075","NULL","NULL","NULL","-1","No"
"1036","Windsurf & Paddle Sports","828 Marina Bay Dr","Kemah","TX","USA","77565","281-291-9199","","","","1","No"
"1038","Bear's Den Fly Fishing","98 Summer St","Taunton","MA","USA","02780","508-977-0700","","scott@bearsden.com","","1","No"
"1039","Big Bend Fly Shop","2783 Capital Circle NE, Unit A","Tallahassee","FL","USA","32308","850-386-3474","NULL","NULL","NULL","-1","No"
"1040","Pokey's Tackle Shop","1001A Osler St","Regina","SK","Canada","S4R 8N5","306-359-1910","NULL","NULL","NULL","-1","No"
